id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
197677,Oshiage Holiday Apartment,964081,Yoshimi & Marek,,Sumida Ku,35.71707,139.82608,Entire home/apt,11000,3,165,2020-03-04,1.32,1,363,0,M130003350
776070,Kero-kero house room 1,801494,Kei,,Kita Ku,35.73844,139.76917,Private room,8027,3,228,2020-01-18,2.06,1,257,0,M130000243
1196177,Stay with host Cozy private room Senju area,5686404,Yukiko,,Adachi Ku,35.74475,139.79731,Private room,40000,2,95,2020-03-17,0.93,1,88,0,M130007760
1249571,Unique stay! New&1min to the subway,6809418,Yume,,Shibuya Ku,35.65111,139.72165,Entire home/apt,35000,4,102,2020-12-27,1.01,1,354,0,M130000957
1263000,SHIBUYA 7 MINS  AMAZING HOST（for woman only）,6876728,Haruko,,Setagaya Ku,35.60742,139.67616,Private room,8286,3,185,2019-12-31,1.79,1,361,0,M130000057
1298200,Pine House 2 Bed Room + 2 Toilets,6606987,K & N,,Katsushika Ku,35.73987,139.85176,Entire home/apt,13500,1,339,2020-03-13,3.27,2,145,0,M130009943
1306664,3rd floor penthouse @ heart of TKO,7103955,Masaharu,,Shinjuku Ku,35.70263,139.74147,Entire home/apt,34600,2,163,2021-10-01,1.63,2,130,1,M130003681
1394124,Solar power/Car space/near to park,5710367,David,,Meguro Ku,35.62039,139.69983,Entire home/apt,35000,2,226,2021-08-12,2.21,1,43,3,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第88号
1394409,Room in Mejiro/Ikebukuro (2 of 3),7537357,Yayoi,,Toshima Ku,35.72415,139.70151,Private room,4000,3,225,2019-12-01,2.23,2,87,0,M130000166
1394737,Room in Mejiro/Ikebukuro (3 of 3),7537357,Yayoi,,Toshima Ku,35.7241,139.70343,Private room,4000,3,220,2020-01-05,2.16,2,341,0,M130000166
1441639,Wahuu Style APT + Free Portable Wi-Fi,7740848,K Family,,Katsushika Ku,35.7362,139.85178,Entire home/apt,14000,3,304,2020-03-09,2.98,8,267,0,M130002147
1526132,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室(和室) 8F B,8142772,Min & Haru,,Shinjuku Ku,35.69857,139.704,Private room,4109,2,156,2020-02-26,1.54,13,268,0,M130002186
1544970,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室(和室) 8F A,8142772,Min & Haru,,Shinjuku Ku,35.69848,139.70432,Private room,4109,2,130,2020-02-11,1.29,13,268,0,M130002186
1571298,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー 6F-5 シェアまたはグループ用,8142772,Min & Haru,,Shinjuku Ku,35.69847,139.70433,Shared room,3389,2,168,2020-03-12,1.67,13,365,0,M130002186
1574946,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー 6F No-6 シェアまたはグループ用,8142772,Min & Haru,,Shinjuku Ku,35.69848,139.70433,Shared room,3389,2,141,2020-03-02,1.40,13,268,0,M130002186
1600454,"cute room, safty residential area in west-Tokyo",8529477,Mari ,,Setagaya Ku,35.65897,139.60988,Private room,3300,2,42,2020-03-17,0.42,2,27,0,M130000196
1600758,Enjoy a unique house in a green residential area!,8529477,Mari ,,Setagaya Ku,35.65933,139.60847,Private room,3500,2,13,2019-12-15,0.31,2,16,0,M130000196
1754294,Home stay with a Japanese language teacher family,6018145,Mari,,Shinjuku Ku,35.6944,139.70727,Private room,22147,1,245,2020-04-04,2.45,2,0,0,M130002814
1919541,share house 'Miraie' @JR Osaki,9951050,Takashi&Li,,Shinagawa Ku,35.61794,139.72313,Private room,4000,2,229,2021-07-31,2.32,1,125,2,M130001466
1997959,Stylish Apartment in Tokyo with Rooftop & Blue Sky,10294366,Ryusuke,,Setagaya Ku,35.63858,139.64624,Entire home/apt,29800,2,106,2021-10-11,1.12,1,270,1,M130000611
2027932,"Roppongi Villa,7min/ROPPONGIstatn.",10415965,Azabu,,Minato Ku,35.65819,139.72722,Entire home/apt,68929,3,170,2020-06-05,1.74,2,70,0,M130001980
2129583,"Blissful Retreat near Shinjuk, Koenji, Shimokita!",9203725,Memz And Taki,,Suginami Ku,35.67273,139.65974,Entire home/apt,12714,1,9,2020-07-15,0.10,5,361,0,Hotels and Inns Business Act | 東京都杉並区杉並保健所 | 30杉保衛環第331号
2219300,＊C＊Tranquil Studio with Loft&WIFI near Shinjuku !,9203725,Memz And Taki,,Suginami Ku,35.67273,139.65974,Entire home/apt,12714,1,16,2020-02-25,0.19,5,272,0,Hotels and Inns Business Act | 東京都杉並区杉並保健所 | 30杉保衛環第331号
2238472,Spacious! Shibuya House w/Garden,11430874,Kako & Keiko,,Shibuya Ku,35.67191,139.68367,Private room,27000,1,157,2020-05-08,1.66,1,179,0,M130000961
2491507,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室(和室) 8F B,8142772,Min & Haru,,Shinjuku Ku,35.69847,139.70433,Private room,4109,2,82,2019-11-28,0.87,13,268,0,M130002186
2602722,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー 6F No-2 シェアまたはグループ用,8142772,Min & Haru,,Shinjuku Ku,35.69848,139.70433,Shared room,3389,2,157,2020-01-25,1.66,13,270,0,M130002186
2602791,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー 6F-1 シェアまたはグループ用,8142772,Min & Haru,,Shinjuku Ku,35.69848,139.70435,Shared room,3389,2,71,2020-01-01,0.75,13,270,0,M130002186
2645379,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー 6F-4 シェアまたはグループ用,8142772,Min & Haru,,Shinjuku Ku,35.69848,139.70433,Shared room,3389,2,72,2019-11-05,0.77,13,270,0,M130002186
2803972,11mins to Fussa station by train and 6mins walk!,13465066,Tomoyuki&Maki,,Akishima Shi,35.70569,139.37936,Entire home/apt,3873,3,30,2020-12-23,0.34,2,61,0,M130000081
2839061,Work desk/Central TKO/Discover local life&culture,4839990,Toshiyuki,,Bunkyo Ku,35.72035,139.76445,Private room,6786,4,76,2021-02-08,0.96,2,88,1,M130016568
2867835,Lively town flat for family stay,9360394,Vann Amor,,Adachi Ku,35.79124,139.79102,Entire home/apt,13000,7,6,2019-05-21,0.07,4,177,0,M130004932
2876068,パレット高島平　シングルルーム,14701464,Akio,,Itabashi Ku,35.79116,139.66214,Private room,3649,1,9,2019-01-02,0.11,3,269,0,M130004737
2883497,東京下町生活,6969809,Kota,,Taito Ku,35.72208,139.78049,Entire home/apt,22000,1,254,2020-12-31,2.77,2,357,1,Hotels and Inns Business Act | 東京都台東保健所 | ３０台台健生環き第７９号
2883753,Modern Tatami dining with comfy bed,9360394,Vann Amor,,Adachi Ku,35.79137,139.79205,Entire home/apt,13000,7,3,2018-11-29,0.08,4,117,0,M130004931
2883869,Comfy Studio with Lovely balcony,9360394,Vann Amor,,Adachi Ku,35.79166,139.79285,Entire home/apt,6729,7,4,2020-01-03,0.05,4,83,0,M130004934
3235958,Experience normal Japan life 1,16241464,Kaori,,Itabashi Ku,35.78156,139.63309,Entire home/apt,4500,1,86,2021-09-29,0.98,2,160,1,M130000056
3265059,Factory Roof-Top! +Portable Wi-Fi,6606987,K & N,,Katsushika Ku,35.73862,139.8515,Private room,5643,3,319,2020-02-24,3.48,2,0,0,M130011982
3339222,Experience normal Japan life 2,16241464,Kaori,,Itabashi Ku,35.77932,139.63338,Entire home/apt,4500,1,50,2021-07-17,0.66,2,42,1,M130000055
3372902,アジアンミックステイストの癒される空間,17018818,Miri,,Meguro Ku,35.61728,139.6679,Entire home/apt,6800,2,136,2021-12-24,1.50,1,365,2,M540000008
3409030,Bang For Your Buck!,17190614,Shu,,Shinjuku Ku,35.69746,139.70058,Private room,5014,6,158,2020-03-03,1.74,1,0,0,M130000855
3514008,Seidokan ．experience the rich history of Japan!,17694529,Hisao,,Arakawa Ku,35.72672,139.78201,Entire home/apt,2500,1,234,2021-01-02,2.74,9,87,1,Hotels and Inns Business Act | 東京都荒川区保健所 | 31荒保衛環へ第１3号
3563698,"Belong Anywhere, Machida, Voluntary quarantine",11583876,Ken,,Machida Shi,35.58911,139.48023,Entire home/apt,3914,3,103,2021-11-12,1.15,1,300,7,M130000249
3572139,Modern Japanese house w/ garden,15514130,Tomo,,Toshima Ku,35.72784,139.73408,Entire home/apt,15600,2,164,2021-11-06,2.11,1,185,4,M130001001
3606276,＊A＊Home WIFI! Tranquil Retreat+LOFT near Shinjuku!,9203725,Memz And Taki,,Suginami Ku,35.67276,139.65976,Private room,15000,1,4,2019-11-27,0.07,5,362,0,Hotels and Inns Business Act | 杉並区杉並保健所 | 30杉保衛環第331号
3623844,Tatoo ok! TOKYO♨ONSEN and ROOM【寿】,13018876,Masakatsu,,Edogawa Ku,35.68358,139.85985,Entire home/apt,9173,3,65,2020-03-03,0.79,1,87,0,Hotels and Inns Business Act | 東京都江戸川区保健所 | 18江衛環01第42号
3689244,"Shibuya, near Harajuku 2BR (MDS2BR)",18776800,LiveinAsia,,Shibuya Ku,35.67205,139.67877,Entire home/apt,31000,6,13,2020-03-20,0.15,18,59,0,M130003456
3744742,(3) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76105,139.716,Entire home/apt,5727,3,210,2020-12-23,2.40,6,255,0,M130004689
3775528,SHIBUYA12min/Fancy&Warm house,19358663,Mikako,,Setagaya Ku,35.62942,139.63077,Private room,34400,1,83,2020-01-13,0.93,1,98,0,M130001108
3793206,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室10F B,8142772,Min & Haru,,Shinjuku Ku,35.69847,139.70432,Private room,4109,2,210,2021-12-27,2.35,13,264,1,M130002186
3793412,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー個室10F C,8142772,Min & Haru,,Shinjuku Ku,35.69848,139.70432,Private room,4109,2,71,2020-02-17,0.79,13,252,0,M130002186
3814258,apartment hotel TASU TOCO,19611972,岩間,,Suginami Ku,35.70293,139.60045,Entire home/apt,7936,2,168,2021-10-24,1.91,3,269,13,Hotels and Inns Business Act | 杉並区杉並保健所 | 22杉並第37960号
3838856,SHINJUKU ★Designer Pencil House★ Airport Transfer,4626879,Tracey,,Shibuya Ku,35.68245,139.69009,Entire home/apt,31055,1,173,2021-05-02,1.95,5,255,3,M130018884
3845889,COZY LOFT BEDROOM　#106,19089769,Manami,,Suginami Ku,35.70679,139.6551,Entire home/apt,8500,3,96,2020-03-18,1.38,2,2,0,M130000777
3846001,COZY LOFT BEDROOM #1,19089769,Manami,,Suginami Ku,35.70686,139.65543,Entire home/apt,5500,14,123,2020-03-07,1.39,2,27,0,M130008732
3871442,Nishi-Ogikubo 1BR Twin Type-A (SSH1BRT-A) 2F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13000,3,36,2020-02-02,0.42,18,57,0,M130002734
3886601,"""Meiji House""4Room,8Guests,WIFI,2min/HIROO Stn.",10415965,Azabu,,Shibuya Ku,35.64991,139.72204,Entire home/apt,42857,3,132,2021-10-30,1.49,2,240,2,M130003789
3920124,"Residential area, Peaceful Traditional House 2",20307199,Hotaka,,Higashimurayama Shi,35.76577,139.44678,Entire home/apt,5733,3,133,2021-06-11,1.64,3,340,1,M130000495
3925416,【Itokiyoshi】Ningyo-cho 1min walk,20336856,Ito,,Chuo Ku,35.68577,139.78368,Entire home/apt,4000,1,112,2020-12-25,1.27,1,331,0,Hotels and Inns Business Act | 東京都中央区保健所 | 31中保生環き　第95号
4026948,Near Shinagawa Shibuya Haneda,20878710,Daisuke,,Shinagawa Ku,35.60033,139.73415,Private room,6071,4,127,2019-12-31,1.45,1,0,0,M130000543
4047596,「LICENSED」Enjoy Central Tokyo Yamanote Life,6504053,Bryan,,Shinagawa Ku,35.62633,139.7235,Entire home/apt,18000,3,196,2020-05-14,2.22,4,153,0,M130000365
4050925,Airport transfer service&Asakusa traditional house,21004633,Yoshi,,Taito Ku,35.71433,139.79878,Entire home/apt,47143,1,482,2021-12-26,5.47,6,143,3,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第122号
4141228,#211 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73417,139.63328,Entire home/apt,4816,3,72,2020-02-10,0.88,9,90,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
4222643,Decoboco hanare,21769906,Decoboco,,Koto Ku,35.6806,139.81931,Entire home/apt,6000,1,309,2020-01-26,3.51,2,0,0,M130015171
4360718,(2) 5ppl 11mins Shinjuku 17 Shibuya. -JR Jujo Sta,19152993,Sei,,Kita Ku,35.76094,139.71652,Entire home/apt,16158,3,182,2020-03-09,2.11,6,0,0,M130004688
4388283,Sunny room in residential area in 国分寺 1st Floor,10969488,Como,,Kokubunji Shi,35.70919,139.48074,Private room,2786,2,56,2021-12-16,0.66,4,363,5,M130002755
4396219,Nishi-Ogikubo 1BR Twin Type-B (SSH1BRT-B) 2F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13500,3,27,2020-02-12,0.31,18,57,0,M130002742
4396221,Nishi-Ogikubo 1BR Roomy (SSH1BRR) 5F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,17000,3,23,2021-04-01,0.28,18,60,1,M130002749
4471946,Chic 2BR Zen House (5 min to Ueno/10 to Akihabara),23202702,Teruko,,Kita Ku,35.74576,139.75222,Entire home/apt,12000,7,96,2020-02-20,1.15,2,0,0,Hotels and Inns Business Act | 東京都北区保健所 | 30北健生環き第80号
4495014,(6) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76111,139.71576,Entire home/apt,4128,3,199,2021-10-10,2.34,6,0,1,M130006697
4540924,"3persons Hino room #2, Shinjuku28min Shibuya38min",23416902,Naga,,Hino Shi,35.68587,139.39428,Entire home/apt,9963,5,35,2020-02-26,0.41,2,364,0,M130008297
4606903,Reversible Destiny Lofts/for2people,23871736,Matsuda,,Mitaka Shi,35.68002,139.53689,Private room,30000,3,23,2020-01-02,0.34,2,133,0,M130004784
4616579,Furnished Private Apt.213,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73414,139.63305,Entire home/apt,4816,3,73,2020-03-15,0.87,9,90,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
4673248,Reversible Destiny Lofts/for4people,23871736,Matsuda,,Mitaka Shi,35.6818,139.53855,Entire home/apt,33000,3,36,2021-08-10,0.44,2,148,1,M130004785
4690684,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(2)",22643572,Sachiko&Kurara,,Higashimurayama Shi,35.75851,139.47982,Shared room,3000,4,3,2018-08-23,0.04,1,363,0,M130000063
4750169,4persons! Shinjuku30min Tokyo45min!,23416902,Naga,,Hino Shi,35.68548,139.39496,Entire home/apt,9963,5,44,2020-01-17,0.54,2,365,0,M130008296
4813245,*NEW*TOKYO HOUSE group&family upto7 & carpark WIFI,9782688,Kevin,,Toshima Ku,35.73055,139.68657,Entire home/apt,17544,3,142,2020-07-03,1.70,5,241,0,M130006713
4817291,56㎡ Let's go to Asakusa & Akihabara,23595333,Keiko,,Taito Ku,35.72804,139.79048,Entire home/apt,10000,1,270,2021-08-27,3.24,2,245,4,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第219号
4825779,Japanese Modern Apt / 2 Stops to Shinjuku (#1),24812892,Mao,,Shibuya Ku,35.67748,139.68059,Entire home/apt,8023,1,232,2021-07-24,2.73,1,85,5,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3946号
4827373,calm room-A  3min from Shinjuku by Subway,24026566,Kazu,,Nakano Ku,35.6929,139.67914,Private room,8200,1,196,2020-02-19,2.31,2,149,0,M130001011
4834215,Cosy Jp style rm/Discover local life&culture,4839990,Toshiyuki,,Bunkyo Ku,35.72239,139.76273,Private room,5714,2,105,2021-12-18,1.28,2,87,1,M130016568
4849854,Villa Takaosan,400207807,さやか,,Hachioji Shi,35.63738,139.2863,Entire home/apt,14000,2,147,2021-11-14,1.72,1,287,12,M130001407
4888140,(1) 5ppl 2bank beds 11mins Shinjuku. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76117,139.71597,Entire home/apt,2670,3,193,2021-10-04,2.32,6,228,4,M130004685
4909611,J's APT 2 Bed Rooms + Free Portable Wi-Fi,7740848,K Family,,Katsushika Ku,35.73809,139.85124,Entire home/apt,13000,4,285,2021-01-04,3.37,8,268,1,M130002147
4917347,Cedar APT  +  Free Pocket Wi-Fi,7740848,K Family,,Katsushika Ku,35.73816,139.85174,Entire home/apt,17000,4,267,2020-02-16,3.16,8,249,0,M130002147
4925503,SHIBUYA SHINJUKU  Hatagaya Station 5 minutes#103,25370510,Mitsuko,,Shibuya Ku,35.67923,139.67571,Entire home/apt,7429,2,170,2021-10-31,2.45,6,269,13,M130002439
4925745,New House 100㎡ near metro happy!!!!,23595333,Keiko,,Taito Ku,35.72951,139.79137,Entire home/apt,18014,1,259,2021-12-19,3.27,2,328,6,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第220号
4926317,#102 SHIBUYA SHINJUKU 幡ヶ谷駅徒歩5分 観光ショッピングに便利！,25370510,Mitsuko,,Shibuya Ku,35.68068,139.6753,Entire home/apt,8000,1,269,2020-11-06,3.19,6,0,0,M130003221
4926426,#203 新宿/渋谷　テレワーク/受験生/NURO光 FREE WIFI/感染対策済み/駅近,25370510,Mitsuko,,Shibuya Ku,35.67933,139.67511,Entire home/apt,8714,2,228,2021-08-17,2.81,6,149,1,M130002430
4951604,Traditional Zen house in Harajuku,25523994,Miwako,,Shibuya Ku,35.67129,139.71021,Entire home/apt,27520,6,107,2020-04-07,1.30,1,0,0,M130001385
4958750,Convenient charming house,20993205,Seiichi & Keiko,,Edogawa Ku,35.73673,139.88586,Private room,5000,3,100,2020-02-26,1.22,1,179,0,M130000008
5070495,Private Cozy Apt. 111 in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73496,139.63132,Entire home/apt,8600,3,74,2020-11-26,0.89,9,90,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
5080877,Decoboco( Artist's Studio  the second floor),21769906,Decoboco,,Koto Ku,35.68162,139.81859,Entire home/apt,6500,1,234,2020-02-27,2.79,2,0,0,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第８５号
5128293,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー 6F-3 シェアまたはグループ用,8142772,Min & Haru,,Shinjuku Ku,35.69872,139.70276,Shared room,3389,2,134,2020-02-26,1.60,13,267,0,M130002186
5198467,Wonderful Japanese style OTOME! (*´ω｀),25911199,Aya,,Bunkyo Ku,35.72129,139.76323,Entire home/apt,28000,1,35,2020-12-20,0.42,1,179,0,M130017222
5210118,Designer's Flat - Shibuya YOYOGI park 10mins #1,24477517,Naoko,,Shibuya Ku,35.66339,139.68741,Entire home/apt,18132,2,228,2021-07-10,2.78,4,60,2,M130005397
5217466,#411 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73404,139.63128,Entire home/apt,4816,3,87,2020-12-13,1.04,9,90,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
5240174,Designer's Flat - Shibuya YOYOGI park 10mins No.2,24477517,Naoko,,Shibuya Ku,35.66339,139.68741,Entire home/apt,17124,2,194,2021-11-30,2.37,4,55,8,M130005396
5262640,Private Cozy Apt in Tokyo 413,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73445,139.63139,Entire home/apt,4816,3,52,2020-02-28,0.63,9,90,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
5262658,Private Cozy Apt in Tokyo 311,17736560,ﾀﾂﾛｳ (Taturo),,Nerima Ku,35.73588,139.63159,Entire home/apt,6307,3,117,2020-03-10,1.40,9,90,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
5407938,Heart of Shinjuku/Free Pocket Wifi/Homey^^,28035085,Koichi,,Shinjuku Ku,35.69346,139.70823,Entire home/apt,17000,2,285,2021-04-11,3.46,4,0,1,M130004171
5410242,Steve's International Guest Place,28045851,Steve,,Suginami Ku,35.70055,139.60022,Entire home/apt,7453,4,51,2019-12-14,0.70,1,173,0,M130000018
5414578,One Room Apartment with own bathroom (A3),25865449,Seungkwan,,Shinjuku Ku,35.70122,139.70571,Entire home/apt,11514,3,15,2019-07-16,0.35,17,339,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 26新保衛環第170号
5464305,Finest Cafe/Bar/Hotel 2F in Asagaya TOKYO /w WIFI,28340699,Kimmy And Dee,,Suginami Ku,35.70656,139.63583,Entire home/apt,6000,2,126,2021-10-17,1.54,4,322,3,Hotels and Inns Business Act | 東京都杉並区保健所 | 31杉保衛環第50号
5516726,10min to Shinjuku:Mt. Fuji view from the rooftop,24781998,Airin,,Nakano Ku,35.72085,139.64121,Private room,15000,1,23,2019-05-01,0.28,1,180,0,M130000774
5564391,*SACRED FOREST 神の森* Natural Stylish Healing ♡ Cozy,28837813,Insta-Homes,,Nerima Ku,35.73172,139.66583,Private room,6857,1,208,2020-04-27,3.23,3,180,0,M130000891
5583920,One-Room Apartment with Own Bathroom (A5-1),25865449,Seungkwan,,Shinjuku Ku,35.70019,139.70523,Entire home/apt,16914,3,16,2020-02-01,0.20,17,339,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 26新保衛環第170号
5585604,Two-bedroom Apartment with Own Bathroom,25865449,Seungkwan,,Shinjuku Ku,35.70041,139.70621,Private room,17126,3,14,2019-10-22,0.17,17,339,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 26新保衛環第170号
5633430,Furnished Private Apt. 412 www.airbnb.jp/c/a87d19,17736560,ﾀﾂﾛｳ (Taturo),,Nerima Ku,35.7359,139.63151,Entire home/apt,6880,3,39,2020-01-01,0.48,9,90,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
5641920,#312 Furnished Private Apt.,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.7348,139.63141,Entire home/apt,6880,3,24,2020-01-02,0.29,9,90,0,Hotels and Inns Business Act | 中野区保健所 |  30中環生環第52号
5643408,One Room Apartment with own bathroom (A3),25865449,Seungkwan,,Shinjuku Ku,35.69955,139.70423,Entire home/apt,11514,3,16,2019-11-16,0.20,17,339,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 26新保衛環第170号
5661072,Shinjuku Hyakunincho 3mins to JR station,21504159,Michi,,Shinjuku Ku,35.70035,139.6967,Entire home/apt,11229,30,121,2021-06-30,1.47,25,34,4,M130004190
5673677,"A cozy room  Shinjuku, Shibuya and Shimokitazawa!",15282125,Kanako,,Setagaya Ku,35.66432,139.65839,Private room,9000,2,57,2021-11-09,0.73,2,87,1,M130008796
5719870,東京駅まで13分、新小岩駅徒歩3分のリッチ！隣商店街あり、便利！,29410164,JCK Residence,,Katsushika Ku,35.71679,139.85669,Entire home/apt,15000,3,90,2020-01-15,1.09,4,364,0,Hotels and Inns Business Act | 葛飾区保健所長 中西 好子 | 28葛保生環第135号
5726170,KCAM,7989630,Kouki,,Musashino Shi,35.70841,139.56843,Private room,21255,4,55,2021-01-06,0.68,1,55,1,M130009030
5738050,Enjoy local life in Tokyo,29758027,Chieko,,Ota Ku,35.56976,139.69158,Entire home/apt,5129,3,135,2021-12-17,1.64,1,242,4,Special Economic Zoning Act | 30健生発第10252号
5815307,Hiroo & Ebisu Cozy Room 1,19615511,Panda,,Shibuya Ku,35.64757,139.71994,Entire home/apt,5000,2,101,2021-12-27,1.25,2,44,4,M130003475
5815506,東京根津ステンドグラス美術館＆ゲストハウス（Since 2008),18289292,武男,,Bunkyo Ku,35.71934,139.76508,Private room,5300,1,32,2020-12-31,1.01,1,323,1,M130006097
5876019,"Residential area, Peaceful Traditional House 1",20307199,Hotaka,,Higashimurayama Shi,35.76544328438679,139.44477439402678,Entire home/apt,5160,2,69,2020-02-19,0.86,3,364,0,M130000492
5932309,"Japanese cosy vintage house, easy access in Tokyo",30745996,Chie,,Kita Ku,35.74408,139.72525,Entire home/apt,5000,2,213,2021-11-14,2.63,1,76,4,M130000232
5936568,3Private apartment Tokyo machida,22038803,Suda,,Machida Shi,35.56134,139.46284,Entire home/apt,4500,3,53,2021-12-16,0.65,1,162,3,M130000362
5940498,2F Corner Room w/ Comfortable Double Bed,30840659,Guesthouse,,Katsushika Ku,35.76787,139.86487,Private room,3800,2,90,2020-01-03,1.10,5,88,0,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26 葛保生第 3209 号
5949669,"#201 Licensed. 7mins Sta,Tatami room. convinient",30883070,Takeshi,,Koto Ku,35.68285,139.81551,Private room,4036,1,328,2021-12-09,4.14,30,357,23,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
5963368,Near池袋-Trad. JP. villa w/ free wifi,29681737,文娟,,Nerima Ku,35.7646,139.66835,Private room,6945,1,36,2019-06-22,0.45,5,365,0,M130001805
5979941,"7min to Station, Japanese style room, Free WiFi",30840659,Guesthouse,,Katsushika Ku,35.76776,139.86466,Private room,5213,2,27,2019-08-16,0.33,5,88,0,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3209号
6050643,"Residential area, Peaceful Traditional House 3",20307199,Hotaka,,Higashimurayama Shi,35.76676,139.44505,Entire home/apt,11467,3,57,2021-11-01,0.70,3,364,3,M130000493
6120428,"cozy apartment, Free Wi-Fi♪",16362794,Susumu,,Itabashi Ku,35.75913,139.68681,Entire home/apt,7000,1,176,2019-12-29,2.19,1,27,0,M130002626
6142248,Fully renovated condo Nakameguro,31858645,Masafumi,,Meguro Ku,35.64086,139.70202,Entire home/apt,11314,1,153,2021-12-02,2.63,1,24,6,M540000013
6164909,Room203 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75788,139.72151,Private room,1986,3,65,2020-08-10,0.80,5,88,0,M130001128
6166571,Room204 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75786,139.72151,Private room,2000,3,66,2020-10-31,0.84,5,87,0,M130001128
6172827,13 min to Disneyland/akihabara,29410164,JCK Residence,,Edogawa Ku,35.71306,139.85559,Private room,5800,3,69,2019-11-18,0.85,4,364,0,Hotels and Inns Business Act | 葛飾区保健所長 中西 好子 | 28葛保生環第135号
6194398,☆ Anna's house☆,30457696,Anna,,Machida Shi,35.59461,139.40819,Private room,3440,3,44,2019-10-09,0.54,2,151,0,M130001787
6214018,Room202 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75786,139.72151,Private room,2200,4,79,2020-10-25,0.99,5,87,0,M130001128
6308465,"60㎡,5beds,3mins to Shibuya Sta",32815136,Miko,,Meguro Ku,35.64284,139.70001,Entire home/apt,50000,1,185,2020-03-23,2.54,1,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第78号
6365363,SHITAMACHI BASE/Quiet new apt.room101/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71865,139.81069,Entire home/apt,12143,1,26,2021-09-14,0.33,11,24,5,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
